sta_id,rec_id,dep_dt,ret_dt,sta_lat,sta_lon,
BUIS_28,VR2W-110210,5/17/2017 13:13,11/13/2017 13:44,17.78951,-64.63139,
BUIS_29,VR2W-129274,5/15/2017 14:06,9/4/2017 13:50,17.80089,-64.62901,
BUIS_30,VR2W-129273,5/15/2017 14:48,11/9/2017 14:33,17.79609,-64.62391,
BUIS_31,VR2W-108421,5/16/2017 11:39,11/13/2017 14:26,17.79300,-64.62905,
BUIS_32,VR2W-110207,5/17/2017 13:28,11/13/2017 14:42,17.79075,-64.62730,
BUIS_33,VR2W-108423,5/16/2017 12:07,11/13/2017 13:30,17.78783,-64.62873,
BUIS_34,VR2W-104622,5/8/2017 11:41,11/8/2017 14:32,17.77822,-64.63167,
BUIS_35,VR2W-103059,5/17/2017 12:34,11/14/2017 12:52,17.78454,-64.62530,
BUIS_36,VR2W-128871,5/16/2017 10:17,11/14/2017 13:56,17.78555,-64.61410,
BUIS_37,VR2W-101313,5/8/2017 13:07,11/7/2017 13:21,17.77585,-64.61475,
BUIS_38,VR2W-106782,5/8/2017 12:44,11/14/2017 12:02,17.77951,-64.61807,
BUIS_39,VR2W-128178,5/5/2017 14:26,11/7/2017 12:59,17.78141,-64.60261,
BUIS_40,VR2W-114125,5/3/2017 10:56,11/9/2017 15:36,17.79670,-64.63983,
BUIS_41,VR2W-129272,5/8/2017 14:36,11/13/2017 15:04,17.78724,-64.63976,
BUIS_42,VR2W-107855,5/9/2017 16:15,11/10/2017 10:18,17.78282,-64.60882,
BUIS_43,VR2W-108416,5/5/2017 14:03,11/7/2017 12:36,17.77423,-64.60254,
BUIS_44,VR2W-128869,5/16/2017 9:42,11/14/2017 12:21,17.78125,-64.62357,
BUIS_45,VR2W-106781,5/9/2017 14:09,11/8/2017 14:13,17.77962,-64.62423,
BUIS_46,VR2W-127009,5/8/2017 12:04,11/7/2017 13:54,17.77813,-64.62523,
BUIS_47,VR2W-104621,5/3/2017 13:58,11/8/2017 14:50,17.78033,-64.64191,
BUIS_49,VR2W-110204,5/9/2017 17:16,11/14/2017 10:54,17.78058,-64.61318,
BUIS_50,VR2W-105333,5/15/2017 15:15,11/9/2017 15:01,17.79328,-64.62435,
BUIS_51,VR2W-128870,5/15/2017 15:01,11/9/2017 14:48,17.79450,-64.62527,
BUIS_52,VR2W-106776,5/15/2017 14:31,11/9/2017 14:16,17.79881,-64.62295,
BUIS_53,VR2W-108443,5/9/2017 10:32,11/10/2017 12:44,17.80672,-64.63931,
BUIS_54,VR2W-102917,5/9/2017 10:55,9/4/2017 13:21,17.81171,-64.63815,
BUIS_55,VR2W-120273,5/9/2017 11:20,11/10/2017 11:55,17.81245,-64.63305,
BUIS_56,VR2W-128872,5/9/2017 12:48,11/10/2017 11:29,17.80951,-64.62175,
BUIS_57,VR2W-120967,5/9/2017 13:14,11/10/2017 11:02,17.80878,-64.61457,
BUIS_58,VR2W-124581,5/10/2017 9:38,11/10/2017 10:41,17.80635,-64.60589,
BUIS_59,VR2W-124589,5/10/2017 10:06,11/10/2017 10:12,17.80514,-64.59657,
BUIS_60,VR2W-107319,5/10/2017 10:50,11/8/2017 11:57,17.80187,-64.58978,
BUIS_61,VR2W-125862,5/15/2017 12:47,11/8/2017 11:15,17.79937,-64.58104,
BUIS_62,VR2W-104024,5/5/2017 11:51,11/9/2017 12:49,17.79811,-64.57077,
BUIS_63,VR2W-114097,5/5/2017 11:26,11/7/2017 10:17,17.80136,-64.56660,
BUIS_64,VR2W-124588,5/5/2017 12:58,9/3/2017 11:13,17.79497,-64.57315,
BUIS_66,VR2W-102194,5/5/2017 13:24,11/14/2017 10:52,17.79826,-64.57601,
BUIS_67,VR2W-104623,5/15/2017 11:23,9/3/2017 11:29,17.79557,-64.57764,
BUIS_69,VR2W-108420,5/10/2017 11:59,9/4/2017 9:52,17.79641,-64.58268,
BUIS_70,VR2W-103053,5/10/2017 13:04,11/7/2017 12:03,17.80299,-64.58283,
BUIS_71,VR2W-106780,5/10/2017 13:49,11/8/2017 12:20,17.80052,-64.58529,
BUIS_72,VR2W-128867,5/10/2017 11:36,9/4/2017 11:07,17.79730,-64.58636,
BUIS_73,VR2W-108146,5/10/2017 11:14,9/4/2017 11:38,17.79895,-64.59072,
BUIS_74,VR2W-128874,5/10/2017 10:30,11/8/2017 11:38,17.80239,-64.59352,
BUIS_75,VR2W-110209,5/10/2017 12:40,11/7/2017 10:44,17.80199,-64.57876,
BUIS_76,VR2W-102193,5/9/2017 9:50,9/4/2017 12:15,17.80273,-64.63946,
BUIS_77,VR2W-102800,5/9/2017 11:42,9/4/2017 12:39,17.80901,-64.63531,
BUIS_78,VR2W-124585,5/9/2017 12:25,9/4/2017 12:59,17.80594,-64.62159,
EEMP_01,VR2W-127007,5/15/2017 11:50,9/4/2017 10:14,17.79759,-64.56723,
EEMP_02,VR2W-104088,5/12/2017 14:51,9/4/2017 10:40,17.79470,-64.56933,
LANG_01,VR2W-108145,5/12/2017 14:18,10/31/2017 15:49,17.80652,-64.54310,
LANG_03,VR2W-124582,5/12/2017 13:28,10/31/2017 15:26,17.82495,-64.50996,
LANG_04,VR2W-104938,5/12/2017 13:50,10/31/2017 15:06,17.81992,-64.50908,
LANG_05,VR2W-124584,5/12/2017 13:01,10/31/2017 14:32,17.83172,-64.48045,
LUVI_27,VR2W-129666,5/8/2017 17:01,11/15/2017 11:39,17.77677,-64.61621,
LUVI_28,VR2W-129671,5/8/2017 17:33,11/14/2017 12:28,17.77953,-64.61620,
LUVI_29,VR2W-129672,5/8/2017 16:40,11/15/2017 11:22,17.77583,-64.61244,
LUVI_30,VR2W-129668,5/8/2017 16:28,11/15/2017 11:05,17.77556,-64.61069,
LUVI_31,VR2W-129670,5/10/2017 13:35,11/15/2017 10:24,17.77924,-64.61005,
LUVI_32,VR2W-127380,5/10/2017 13:25,11/15/2017 10:11,17.78021,-64.60757,
LUVI_33,VR2W-129664,5/8/2017 16:10,11/15/2017 10:41,17.77649,-64.60607,
LUVI_34,VR2W-129682,5/8/2017 17:18,11/14/2017 12:05,17.77921,-64.61434,
LUVI_37,VR2W-129678,5/10/2017 13:13,11/13/2017 10:28,17.78203,-64.60854,
LUVI_38,VR2W-129663,5/10/2017 13:03,11/13/2017 10:09,17.78211,-64.60756,
LUVI_39,VR2W-129669,5/9/2017 16:05,11/10/2017 10:05,17.78295,-64.60792,
LVPS_01,VR2W-127993,5/11/2017 15:19,11/8/2017 12:04,17.78380,-64.61401,
LVPS_02,VR2W-126518,5/11/2017 15:04,11/8/2017 12:21,17.78417,-64.61315,
LVPS_03,VR2W-126531,5/11/2017 14:58,11/8/2017 12:51,17.78439,-64.61238,
LVPS_04,VR2W-126522,5/11/2017 14:40,11/8/2017 13:31,17.78524,-64.61083,
LVPS_05,VR2W-126519,5/11/2017 15:36,11/9/2017 10:46,17.78292,-64.61399,
LVPS_06,VR2W-126527,5/11/2017 15:46,11/9/2017 11:07,17.78322,-64.61320,
LVPS_07,VR2W-126536,5/11/2017 15:56,11/9/2017 11:26,17.78338,-64.61241,
LVPS_08,VR2W-126524,5/12/2017 13:47,11/9/2017 11:55,17.78389,-64.61155,
LVPS_09,VR2W-126517,5/12/2017 13:37,11/9/2017 12:19,17.78430,-64.61089,
LVPS_10,VR2W-126533,5/11/2017 15:30,11/10/2017 11:50,17.78234,-64.61335,
LVPS_11,VR2W-126528,5/12/2017 14:17,11/10/2017 11:35,17.78260,-64.61253,
LVPS_12,VR2W-126521,5/12/2017 14:07,11/10/2017 11:14,17.78299,-64.61159,
LVPS_13,VR2W-114124,5/12/2017 13:59,11/9/2017 12:49,17.78342,-64.61071,
LVPS_14,VR2W-126525,5/11/2017 15:19,11/10/2017 12:08,17.78144,-64.61348,
LVPS_15,VR2W-124580,5/11/2017 15:10,11/13/2017 12:00,17.78157,-64.61264,
LVPS_16,VR2W-126532,5/11/2017 15:00,11/13/2017 11:43,17.78206,-64.61168,
LVPS_17,VR2W-104022,5/11/2017 14:50,11/10/2017 10:58,17.78255,-64.61082,
LVPS_18,VR2W-126530,5/11/2017 14:40,11/10/2017 10:43,17.78296,-64.60995,
LVPS_19,VR2W-126526,5/9/2017 17:01,11/14/2017 10:30,17.78078,-64.61222,
LVPS_20,VR2W-126534,5/9/2017 16:43,11/13/2017 11:20,17.78153,-64.61101,
LVPS_21,VR2W-103213,5/9/2017 16:33,11/13/2017 11:05,17.78178,-64.61022,
LVPS_22,VR2W-126520,5/9/2017 16:25,11/13/2017 10:46,17.78221,-64.60949,
LVPS_23,VR2W-126529,5/11/2017 15:49,11/14/2017 11:21,17.77985,-64.61260,
LVPS_24,VR2W-126523,5/10/2017 13:45,11/14/2017 11:47,17.77982,-64.61161,
LVPS_25,VR2W-126535,5/9/2017 16:53,11/14/2017 10:12,17.78079,-64.61132,
REFT_04,see sync tag,5/10/2017 12:19,11/9/2017 13:39,17.79723,-64.57601,
REFT_05,see sync tag,5/10/2017 13:24,11/7/2017 11:08,17.80191,-64.58289,
REFT_07,see sync tag,5/9/2017 10:08,11/15/2017 11:35,17.80568,-64.63917,
RNEM_02,VR2W-107858,5/12/2017 11:49,10/31/2017 11:27,17.82641,-64.45465,
RNEM_09,VR2W-129275,5/12/2017 12:36,10/31/2017 13:31,17.82842,-64.46169,
RNEM_45,VR2W-124583,5/12/2017 10:53,10/31/2017 10:57,17.82544,-64.45217,
RNEM_46,VR2W-128177,5/12/2017 12:13,10/31/2017 12:04,17.82769,-64.45828,
RNEM_52,VR2W-114486,5/12/2017 11:21,12/1/2017 10:55,17.83012,-64.43228,
UVEE_80,VR2W-129680,5/15/2017 12:51,11/16/2017 11:44,17.76213,-64.61684,
UVEE_82,VR2W-129677,5/15/2017 12:38,11/16/2017 11:31,17.76350,-64.61683,
UVEE_86,VR2W-129689,5/15/2017 14:46,11/15/2017 13:51,17.76779,-64.63040,
UVEE_87,VR2W-129691,5/15/2017 14:32,11/15/2017 13:40,17.76681,-64.62786,
UVEE_88,VR2W-129679,5/17/2017 11:41,11/15/2017 13:26,17.76627,-64.62516,
UVEE_89,VR2W-129690,5/17/2017 11:28,11/15/2017 13:13,17.76630,-64.62244,
UVEE_90,VR2W-129683,5/16/2017 15:36,11/16/2017 12:23,17.76610,-64.61963,
UVEE_91,VR2W-129686,5/16/2017 15:17,11/16/2017 12:40,17.76593,-64.61701,
UVEE_92,VR2W-129688,5/16/2017 15:00,11/16/2017 11:27,17.76537,-64.61468,
UVEE_93,VR2W-129684,5/16/2017 14:40,11/16/2017 11:10,17.76502,-64.61206,
UVEE_94,VR2W-129685,5/16/2017 14:21,11/16/2017 10:54,17.76457,-64.60955,
UVEE_95,VR2W-129687,5/16/2017 14:00,11/16/2017 10:38,17.76458,-64.60669,
UVEE_96,VR2W-129675,5/16/2017 13:41,11/16/2017 10:22,17.76460,-64.60523,
UVEE_97,VR2W-129676,5/15/2017 12:23,11/16/2017 10:28,17.76258,-64.61189,
UVEE_98,VR2W-129673,5/15/2017 12:28,11/16/2017 10:54,17.76141,-64.61190,
UVEE_99,VR2W-129674,5/17/2017 12:14,11/16/2017 10:09,17.76336,-64.60134,
